author_id,发布作品数,总获赞,总播放,作品平均时长,去过城市数,首发日期,末次发布,创作天数,创作活跃度(日均发布)
24052,3,0,18051847,9.166666666666666,1,2019-10-19,2019-10-25,7,0.42857142857142855
24054,2,1,61711139,5.090909090909091,1,2019-10-25,2019-10-27,3,0.6666666666666666
24055,7,0,37287607,12.333333333333334,1,2019-09-22,2019-10-29,38,0.18421052631578946
24056,2,0,6250796,10.0,1,2019-10-15,2019-10-27,13,0.15384615384615385
24057,1,0,12330931,10.0,1,2019-10-04,2019-10-04,1,1.0
24061,1,0,9280372,14.0,1,2019-10-01,2019-10-01,1,1.0
24062,33,1,699212177,12.297520661157025,1,2019-09-25,2019-10-28,34,0.9705882352941176
24063,1,0,5323152,9.0,1,2019-09-27,2019-09-27,1,1.0
24064,15,1,341777023,12.743589743589743,1,2019-09-24,2019-10-29,36,0.4166666666666667
24069,2,0,346088927,3.8595041322314048,1,2019-10-25,2019-10-27,3,0.6666666666666666
24071,37,0,141027228,11.454545454545455,1,2019-10-21,2019-10-30,10,3.7
24074,1,0,19704985,9.0,1,2019-10-28,2019-10-28,1,1.0
24076,1,0,7503027,9.0,1,2019-10-03,2019-10-03,1,1.0
24080,2,1,116748273,10.0,1,2019-10-16,2019-10-21,6,0.3333333333333333
24081,1,0,6673190,23.0,1,2019-10-24,2019-10-24,1,1.0
24082,10,1,66065174,9.142857142857142,1,2019-10-13,2019-10-28,16,0.625
24086,1,0,979376,9.0,1,2019-10-30,2019-10-30,1,1.0
24089,1,0,1048222,9.0,1,2019-10-23,2019-10-23,1,1.0
24096,1,0,289703974,9.0,1,2019-10-26,2019-10-26,1,1.0
24107,3,2,262946460,9.848484848484848,1,2019-10-21,2019-10-26,6,0.5
24108,2,0,39309247,10.666666666666666,1,2019-10-24,2019-10-27,4,0.5
24109,13,0,119794490,9.581395348837209,2,2019-10-19,2019-10-30,12,1.0833333333333333
24110,8,0,286148351,8.233009708737864,1,2019-10-07,2019-10-29,23,0.34782608695652173
24111,1,0,13975953,18.0,1,2019-10-25,2019-10-25,1,1.0
24115,1,0,1385462,9.0,1,2019-10-24,2019-10-24,1,1.0
24117,3,2,106531685,10.0,1,2019-10-18,2019-10-28,11,0.2727272727272727
24119,2,0,97226161,9.487179487179487,1,2019-10-20,2019-10-20,1,2.0
24120,6,0,28580763,8.333333333333334,2,2019-10-05,2019-10-29,25,0.24
24124,1,0,1587819,9.0,1,2019-10-19,2019-10-19,1,1.0
24125,1,0,7832670,11.0,1,2019-10-27,2019-10-27,1,1.0
24126,18,0,119363712,9.608695652173912,1,2019-09-24,2019-10-28,35,0.5142857142857142
24127,1,0,19392089,9.0,1,2019-10-26,2019-10-26,1,1.0
24130,1,0,293404083,10.0,1,2019-10-16,2019-10-16,1,1.0
24131,10,0,166617170,9.2,1,2019-09-30,2019-10-27,28,0.35714285714285715
24133,2,0,5760046,7.333333333333333,1,2019-10-27,2019-10-29,3,0.6666666666666666
24134,1,0,4632860,10.0,1,2019-10-22,2019-10-22,1,1.0
24135,1,0,34261299,9.0,1,2019-10-27,2019-10-27,1,1.0
24136,5,0,20521918,13.8,1,2019-10-06,2019-10-25,20,0.25
24138,3,0,8126791,9.666666666666666,1,2019-10-07,2019-10-28,22,0.13636363636363635
24139,3,0,37499273,7.571428571428571,1,2019-10-07,2019-10-24,18,0.16666666666666666
24140,3,0,33405139,10.0,1,2019-10-25,2019-10-29,5,0.6
24141,4,0,55550373,12.052631578947368,6,2019-10-25,2019-10-27,3,1.3333333333333333
24143,6,0,27096340,16.25,1,2019-09-23,2019-10-16,24,0.25
24145,2,0,21372976,8.166666666666666,1,2019-10-10,2019-10-19,10,0.2
24147,1,0,9622650,9.0,1,2019-10-27,2019-10-27,1,1.0
24152,8,0,42730728,9.222222222222221,1,2019-09-27,2019-10-30,34,0.23529411764705882
24153,15,3,420863618,10.330985915492958,1,2019-09-25,2019-10-28,34,0.4411764705882353
24157,3,0,12777741,9.666666666666666,1,2019-10-21,2019-10-23,3,1.0
24158,3,0,7925977,9.0,1,2019-10-11,2019-10-27,17,0.17647058823529413
24159,7,0,44697098,15.25,1,2019-09-26,2019-10-27,32,0.21875
24161,5,0,71201081,10.518518518518519,1,2019-09-25,2019-10-30,36,0.1388888888888889
24162,2,0,5397361,10.666666666666666,1,2019-10-25,2019-10-27,3,0.6666666666666666
24164,6,0,95293021,9.941176470588236,1,2019-10-19,2019-10-23,5,1.2
24165,1,0,91859197,15.0,1,2019-10-20,2019-10-20,1,1.0
24169,35,2,653514391,10.183856502242152,1,2019-09-24,2019-10-30,37,0.9459459459459459
24173,1,0,4977480,9.0,1,2019-10-27,2019-10-27,1,1.0
24175,1,0,2366099,10.0,1,2019-09-22,2019-09-22,1,1.0
24177,3,1,11490673,7.5,1,2019-10-04,2019-10-21,18,0.16666666666666666
24180,1,0,2934572,4.0,1,2019-10-10,2019-10-10,1,1.0
24181,4,0,325359254,8.5625,1,2019-10-14,2019-10-21,8,0.5
24183,1,1,9961327,10.0,1,2019-10-21,2019-10-21,1,1.0
24184,2,0,68690851,19.952380952380953,1,2019-10-23,2019-10-26,4,0.5
24186,10,0,81355541,9.708333333333334,1,2019-09-22,2019-10-29,38,0.2631578947368421
24189,8,0,57913386,9.181818181818182,3,2019-10-21,2019-10-30,10,0.8
24193,1,0,11384216,10.0,1,2019-10-27,2019-10-27,1,1.0
24194,1,0,6097812,10.0,2,2019-10-25,2019-10-25,1,1.0
24195,1,0,10689404,9.0,1,2019-10-28,2019-10-28,1,1.0
24196,2,1,130205401,9.9375,1,2019-10-03,2019-10-05,3,0.6666666666666666
24198,2,0,7921119,22.0,1,2019-10-11,2019-10-16,6,0.3333333333333333
24200,2,0,8383560,9.4,3,2019-09-29,2019-10-22,24,0.08333333333333333
24203,2,0,73680755,9.0,1,2019-10-24,2019-10-28,5,0.4
24206,1,0,11568482,9.0,1,2019-10-06,2019-10-06,1,1.0
24207,2,0,23592301,8.25,3,2019-10-17,2019-10-19,3,0.6666666666666666
24208,1,0,32988575,10.0,1,2019-10-24,2019-10-24,1,1.0
24209,10,4,245975490,13.738636363636363,1,2019-10-19,2019-10-28,10,1.0
24211,2,0,9890983,9.75,1,2019-10-23,2019-10-27,5,0.4
24214,4,0,5578080,9.75,1,2019-09-25,2019-10-17,23,0.17391304347826086
24215,2,0,7561313,9.0,1,2019-10-26,2019-10-30,5,0.4
24217,4,0,44901923,8.23076923076923,1,2019-10-17,2019-10-30,14,0.2857142857142857
24218,3,0,67920009,7.083333333333333,2,2019-10-26,2019-10-28,3,1.0
24219,5,1,1011771615,9.96242774566474,1,2019-10-09,2019-10-23,15,0.3333333333333333
24220,14,5,532969675,11.8,1,2019-10-01,2019-10-29,29,0.4827586206896552
24221,4,0,230587367,10.342465753424657,1,2019-10-03,2019-10-27,25,0.16
24222,8,0,29432164,8.4,1,2019-09-30,2019-10-22,23,0.34782608695652173
24223,10,0,96312328,7.483870967741935,1,2019-09-21,2019-10-27,37,0.2702702702702703
24224,2,0,16076113,7.75,1,2019-10-29,2019-10-30,2,1.0
24227,5,0,166080992,19.403846153846153,1,2019-09-27,2019-10-28,32,0.15625
24229,2,0,6295878,8.0,1,2019-10-03,2019-10-27,25,0.08
24231,1,0,4637227,9.0,1,2019-10-27,2019-10-27,1,1.0
24233,2,0,27960838,9.857142857142858,1,2019-09-25,2019-10-16,22,0.09090909090909091
24235,1,0,6760097,20.0,1,2019-10-06,2019-10-06,1,1.0
24238,9,1,98539378,9.5,1,2019-10-12,2019-10-27,16,0.5625
24241,9,0,26733830,10.0,1,2019-10-16,2019-10-29,14,0.6428571428571429
24243,11,0,58707442,9.7,1,2019-10-08,2019-10-26,19,0.5789473684210527
24248,3,0,12329945,8.666666666666666,1,2019-10-23,2019-10-24,2,1.5
24251,1,1,1578388,6.0,1,2019-10-28,2019-10-28,1,1.0
24254,1,0,29522676,4.0,1,2019-10-01,2019-10-01,1,1.0
24255,7,0,27704639,9.0,1,2019-10-21,2019-10-27,7,1.0
24256,7,0,69208316,15.142857142857142,1,2019-10-27,2019-10-29,3,2.3333333333333335
24258,2,0,188621946,7.028985507246377,1,2019-10-26,2019-10-26,1,2.0
24260,1,0,530313,9.0,1,2019-10-07,2019-10-07,1,1.0
24262,3,0,12980631,12.0,1,2019-10-02,2019-10-16,15,0.2
24263,1,0,21821147,7.0,1,2019-10-28,2019-10-28,1,1.0
24264,1,0,6901587,9.0,1,2019-10-20,2019-10-20,1,1.0
24267,2,0,6320306,9.333333333333334,1,2019-10-28,2019-10-29,2,1.0
24270,5,0,28903832,18.416666666666668,2,2019-09-25,2019-10-24,30,0.16666666666666666
24272,2,1,110115760,7.114285714285714,1,2019-10-25,2019-10-26,2,1.0
24273,6,0,41338466,14.285714285714286,1,2019-10-05,2019-10-26,22,0.2727272727272727
24274,27,2,418736628,9.943661971830986,1,2019-09-23,2019-10-30,38,0.7105263157894737
24276,14,0,101006530,14.027027027027026,1,2019-10-05,2019-10-29,25,0.56
24277,36,2,666581089,8.048458149779735,1,2019-09-23,2019-10-29,37,0.972972972972973
24279,8,0,86017859,10.172413793103448,1,2019-10-10,2019-10-27,18,0.4444444444444444
24285,2,0,8478533,10.0,1,2019-10-08,2019-10-24,17,0.11764705882352941
24287,4,0,266949246,9.804597701149426,3,2019-10-02,2019-10-22,21,0.19047619047619047
24290,1,0,4122937,10.0,1,2019-10-23,2019-10-23,1,1.0
24291,5,0,15871769,12.166666666666666,1,2019-10-23,2019-10-29,7,0.7142857142857143
24294,2,0,202369796,7.5396825396825395,1,2019-10-01,2019-10-04,4,0.5
24296,9,0,74533768,9.173913043478262,1,2019-10-01,2019-10-27,27,0.3333333333333333
24298,9,0,167373887,10.074074074074074,1,2019-09-26,2019-10-30,35,0.2571428571428571
24301,7,0,27386171,9.0,1,2019-09-29,2019-10-28,30,0.23333333333333334
24305,2,0,4710820,17.0,1,2019-10-06,2019-10-18,13,0.15384615384615385
24306,1,0,5747657,9.0,1,2019-10-27,2019-10-27,1,1.0
24307,4,0,59187413,9.5,2,2019-09-28,2019-10-28,31,0.12903225806451613
24308,3,0,21587605,6.0,2,2019-10-02,2019-10-29,28,0.10714285714285714
24309,1,1,211566356,9.0,1,2019-10-24,2019-10-24,1,1.0
24310,3,0,21120963,9.714285714285714,1,2019-10-24,2019-10-28,5,0.6
24311,3,0,46826827,6.6923076923076925,1,2019-09-28,2019-10-27,30,0.1
24312,1,0,3944192,10.0,1,2019-10-27,2019-10-27,1,1.0
24319,28,1,187052485,9.367647058823529,1,2019-09-23,2019-10-29,37,0.7567567567567568
24321,1,0,5455389,7.0,1,2019-10-24,2019-10-24,1,1.0
24323,14,3,245157307,9.731707317073171,1,2019-09-29,2019-10-26,28,0.5
24327,2,0,13589423,9.666666666666666,1,2019-10-12,2019-10-26,15,0.13333333333333333
24333,2,0,20433893,15.166666666666666,1,2019-10-23,2019-10-27,5,0.4
24336,1,0,43350439,10.0,1,2019-10-25,2019-10-25,1,1.0
24337,1,0,2955142,10.0,1,2019-10-27,2019-10-27,1,1.0
24338,13,0,248335557,25.765432098765434,1,2019-09-22,2019-10-28,37,0.35135135135135137
24339,1,1,17884345,5.0,1,2019-10-24,2019-10-24,1,1.0
24340,2,0,2520847,10.0,1,2019-09-22,2019-10-10,19,0.10526315789473684
24341,1,0,30398737,9.0,1,2019-10-16,2019-10-16,1,1.0
24342,33,2,358737070,10.096,1,2019-09-23,2019-10-29,37,0.8918918918918919
24344,14,2,107504478,9.444444444444445,2,2019-10-03,2019-10-30,28,0.5
24345,1,0,3954794,9.0,1,2019-10-29,2019-10-29,1,1.0
24347,4,0,79993823,9.954545454545455,1,2019-10-04,2019-10-26,23,0.17391304347826086
24351,1,0,4476895,9.0,1,2019-10-27,2019-10-27,1,1.0
24354,24,0,104145139,12.057142857142857,1,2019-10-02,2019-10-29,28,0.8571428571428571
24355,1,0,4874956,9.0,1,2019-10-17,2019-10-17,1,1.0
24356,2,0,9252876,9.333333333333334,1,2019-10-26,2019-10-27,2,1.0
24359,8,0,97755410,20.393939393939394,1,2019-09-26,2019-10-28,33,0.24242424242424243
24361,1,0,5098461,10.0,1,2019-10-24,2019-10-24,1,1.0
24362,2,0,25401550,10.0,1,2019-09-26,2019-10-25,30,0.06666666666666667
24364,1,0,14960953,10.0,1,2019-10-22,2019-10-22,1,1.0
24365,2,0,48368479,9.333333333333334,1,2019-10-12,2019-10-25,14,0.14285714285714285
24367,1,0,2799530,10.0,1,2019-10-20,2019-10-20,1,1.0
24370,2,0,14089442,9.0,1,2019-10-26,2019-10-28,3,0.6666666666666666
24371,3,0,36838386,12.857142857142858,1,2019-10-15,2019-10-23,9,0.3333333333333333
24372,3,0,310475086,18.90909090909091,1,2019-10-02,2019-10-25,24,0.125
24373,1,0,2072486,41.0,1,2019-10-28,2019-10-28,1,1.0
24375,1,0,952334,10.0,1,2019-10-26,2019-10-26,1,1.0
24376,3,0,15748586,28.4,1,2019-10-01,2019-10-25,25,0.12
24378,1,0,5054768,10.0,1,2019-09-25,2019-09-25,1,1.0
24380,1,0,6471451,10.0,1,2019-10-30,2019-10-30,1,1.0
24381,8,0,64244234,13.117647058823529,1,2019-10-05,2019-10-29,25,0.32
24383,1,0,5567730,10.0,1,2019-10-14,2019-10-14,1,1.0
24384,2,0,5576572,9.0,1,2019-10-22,2019-10-29,8,0.25
24387,2,0,5828219,9.5,1,2019-10-27,2019-10-27,1,2.0
24390,3,1,15760309,17.666666666666668,1,2019-10-22,2019-10-28,7,0.42857142857142855
24391,8,0,49785739,10.470588235294118,1,2019-10-17,2019-10-29,13,0.6153846153846154
24395,1,0,1060797,10.0,1,2019-10-24,2019-10-24,1,1.0
24399,1,0,4004872,10.0,1,2019-10-11,2019-10-11,1,1.0
24400,1,0,9448996,4.0,1,2019-10-27,2019-10-27,1,1.0
24402,6,0,41185386,11.0,1,2019-10-25,2019-10-29,5,1.2
24403,9,0,103782171,9.75609756097561,1,2019-10-12,2019-10-27,16,0.5625
24405,1,1,60076109,10.0,1,2019-10-28,2019-10-28,1,1.0
24407,1,1,32712385,10.0,1,2019-10-19,2019-10-19,1,1.0
24409,2,0,8197298,9.5,1,2019-10-14,2019-10-25,12,0.16666666666666666
24414,2,0,2869304,14.5,1,2019-10-21,2019-10-27,7,0.2857142857142857
24420,3,3,85729502,7.448275862068965,1,2019-10-10,2019-10-17,8,0.375
24421,4,0,176844936,10.0,1,2019-10-03,2019-10-28,26,0.15384615384615385
24422,1,0,7407887,42.0,1,2019-10-26,2019-10-26,1,1.0
24426,8,0,131943341,10.930232558139535,1,2019-09-24,2019-10-28,35,0.22857142857142856
24427,4,0,44895915,26.818181818181817,1,2019-10-24,2019-10-28,5,0.8
24429,1,0,3892835,10.0,1,2019-10-27,2019-10-27,1,1.0
24430,2,0,3591955,8.5,1,2019-10-23,2019-10-25,3,0.6666666666666666
24432,1,1,73216432,4.0,1,2019-10-27,2019-10-27,1,1.0
24436,5,0,15263746,9.4,1,2019-10-16,2019-10-28,13,0.38461538461538464
24438,4,0,28837872,10.333333333333334,1,2019-10-10,2019-10-18,9,0.4444444444444444
24444,4,0,22666485,13.555555555555555,2,2019-10-17,2019-10-29,13,0.3076923076923077
24445,16,0,133930690,13.64864864864865,1,2019-10-12,2019-10-30,19,0.8421052631578947
24448,22,3,411824118,18.282608695652176,1,2019-09-30,2019-10-28,29,0.7586206896551724
24449,4,0,16531114,8.375,1,2019-10-08,2019-10-27,20,0.2
24452,2,0,11735480,9.5,1,2019-10-10,2019-10-25,16,0.125
24454,1,0,2318901,9.0,1,2019-10-07,2019-10-07,1,1.0
24457,17,1,233528351,10.30952380952381,1,2019-10-02,2019-10-29,28,0.6071428571428571
24459,3,0,79852973,8.9,1,2019-10-09,2019-10-28,20,0.15
24463,3,0,14090733,8.4,1,2019-10-23,2019-10-27,5,0.6
24465,4,0,70756093,10.833333333333334,1,2019-10-15,2019-10-26,12,0.3333333333333333
24466,12,0,47106478,9.4,1,2019-10-15,2019-10-29,15,0.8
24467,1,0,4678486,7.0,1,2019-10-04,2019-10-04,1,1.0
24468,2,0,43957592,7.8,1,2019-10-28,2019-10-28,1,2.0
24471,1,0,3621120,9.0,1,2019-10-27,2019-10-27,1,1.0
24472,2,0,19446576,3.5,1,2019-10-28,2019-10-28,1,2.0
24474,4,0,20764117,12.666666666666666,1,2019-10-11,2019-10-30,20,0.2
24479,3,1,4489874,7.333333333333333,1,2019-10-24,2019-10-30,7,0.42857142857142855
24484,1,0,14074821,11.0,1,2019-10-27,2019-10-27,1,1.0
24485,1,0,173262111,10.0,1,2019-10-25,2019-10-25,1,1.0
24486,1,0,14528803,9.0,1,2019-10-28,2019-10-28,1,1.0
24487,4,0,7635572,10.0,1,2019-10-13,2019-10-27,15,0.26666666666666666
24488,1,0,13075544,9.0,1,2019-10-26,2019-10-26,1,1.0
24491,2,0,13702472,8.5,1,2019-10-20,2019-10-24,5,0.4
24492,5,0,171135430,8.053571428571429,1,2019-10-21,2019-10-28,8,0.625
24495,1,0,1366395,10.0,1,2019-10-27,2019-10-27,1,1.0
24502,1,0,4927679,16.0,1,2019-10-03,2019-10-03,1,1.0
24504,2,0,28345730,9.1,2,2019-10-13,2019-10-27,15,0.13333333333333333
24509,6,1,355476243,15.76923076923077,1,2019-10-17,2019-10-29,13,0.46153846153846156
24510,33,1,437092150,10.324503311258278,1,2019-09-24,2019-10-28,35,0.9428571428571428
24511,1,0,47654601,18.0,1,2019-10-02,2019-10-02,1,1.0
24516,1,0,3815802,4.0,1,2019-10-28,2019-10-28,1,1.0
24517,1,0,6503138,9.0,1,2019-10-10,2019-10-10,1,1.0
24519,1,0,9319816,10.0,1,2019-10-02,2019-10-02,1,1.0
24520,2,0,17252102,8.4,1,2019-10-22,2019-10-22,1,2.0
24521,6,0,31851604,25.1,1,2019-10-21,2019-10-30,10,0.6
24522,8,1,78651289,9.714285714285714,1,2019-10-13,2019-10-30,18,0.4444444444444444
24523,5,0,42666585,11.0,1,2019-09-27,2019-10-21,25,0.2
24524,2,0,13000268,9.666666666666666,1,2019-10-07,2019-10-27,21,0.09523809523809523
24525,7,0,111408938,13.891304347826088,1,2019-10-05,2019-10-28,24,0.2916666666666667
24526,10,1,153173034,9.037037037037036,1,2019-09-27,2019-10-29,33,0.30303030303030304
24527,1,0,113674376,9.0,1,2019-09-28,2019-09-28,1,1.0
24529,1,0,992722,10.0,1,2019-10-27,2019-10-27,1,1.0
24531,16,0,215486563,10.575342465753424,1,2019-09-25,2019-10-25,31,0.5161290322580645
24532,1,0,837900,10.0,1,2019-10-26,2019-10-26,1,1.0
24536,7,1,67259733,8.0,1,2019-10-15,2019-10-29,15,0.4666666666666667
24539,2,0,3313374,8.5,1,2019-10-19,2019-10-30,12,0.16666666666666666
24541,1,0,13486524,9.0,1,2019-10-28,2019-10-28,1,1.0
24543,1,0,364747,10.0,1,2019-10-26,2019-10-26,1,1.0
24547,5,1,38562189,12.0,1,2019-10-11,2019-10-23,13,0.38461538461538464
24548,2,0,57291634,8.263157894736842,1,2019-10-22,2019-10-27,6,0.3333333333333333
24550,1,0,2839788,20.0,1,2019-10-26,2019-10-26,1,1.0
24553,1,2,2207434461,9.0,1,2019-10-21,2019-10-21,1,1.0
24554,1,0,6401960,21.0,1,2019-10-30,2019-10-30,1,1.0
24556,3,0,27218063,9.076923076923077,1,2019-10-24,2019-10-28,5,0.6
24557,7,0,20839069,12.857142857142858,4,2019-09-29,2019-10-29,31,0.22580645161290322
24559,3,0,24616767,9.0,1,2019-10-26,2019-10-30,5,0.6
24562,3,1,323516986,9.98165137614679,1,2019-10-16,2019-10-23,8,0.375
24564,7,0,46037751,10.941176470588236,2,2019-09-30,2019-10-26,27,0.25925925925925924
24568,24,1,302120912,10.92156862745098,1,2019-09-26,2019-10-30,35,0.6857142857142857
24569,2,0,11822237,8.4,1,2019-10-05,2019-10-09,5,0.4
24572,1,0,5394567,10.0,1,2019-10-28,2019-10-28,1,1.0
24574,1,0,2147546,7.0,1,2019-10-19,2019-10-19,1,1.0
24576,7,0,51889271,14.421052631578947,1,2019-10-16,2019-10-27,12,0.5833333333333334
24579,5,0,95975225,12.21875,1,2019-10-17,2019-10-29,13,0.38461538461538464
24583,13,1,130024798,19.081632653061224,1,2019-10-02,2019-10-29,28,0.4642857142857143
24584,5,0,73077860,10.0,1,2019-10-26,2019-10-29,4,1.25
24586,4,0,120993364,9.704545454545455,1,2019-10-16,2019-10-26,11,0.36363636363636365
24591,2,0,4617982,10.0,1,2019-09-23,2019-10-25,33,0.06060606060606061
24592,1,0,20422631,7.0,1,2019-09-30,2019-09-30,1,1.0
24594,5,1,174296691,9.056603773584905,1,2019-09-25,2019-10-26,32,0.15625
24598,19,4,218356954,10.386666666666667,1,2019-09-30,2019-10-29,30,0.6333333333333333
24601,3,0,13791744,8.25,1,2019-10-16,2019-10-28,13,0.23076923076923078
24603,7,2,420391344,11.937931034482759,2,2019-09-23,2019-10-30,38,0.18421052631578946
24604,14,0,268614285,8.533333333333333,2,2019-09-25,2019-10-30,36,0.3888888888888889
24605,2,1,17180982,10.0,1,2019-10-23,2019-10-27,5,0.4
24606,10,2,324575682,10.731707317073171,1,2019-09-22,2019-10-28,37,0.2702702702702703
24608,3,0,92005636,9.366666666666667,3,2019-10-04,2019-10-26,23,0.13043478260869565
24609,7,1,84630713,12.066666666666666,1,2019-10-15,2019-10-27,13,0.5384615384615384
24611,4,1,703595493,8.881147540983607,1,2019-10-10,2019-10-20,11,0.36363636363636365
24612,5,1,79936830,8.038461538461538,1,2019-10-01,2019-10-30,30,0.16666666666666666
24613,2,0,12898553,13.5,1,2019-10-18,2019-10-20,3,0.6666666666666666
24615,6,0,73932604,9.037037037037036,1,2019-10-11,2019-10-25,15,0.4
24616,1,0,3789461,9.0,1,2019-10-05,2019-10-05,1,1.0
24619,1,0,3241049,9.0,1,2019-10-24,2019-10-24,1,1.0
24621,2,0,3155153,14.0,1,2019-10-27,2019-10-27,1,2.0
24622,14,1,75343845,10.73076923076923,1,2019-10-22,2019-10-27,6,2.3333333333333335
24623,2,0,30751153,9.0,1,2019-10-06,2019-10-28,23,0.08695652173913043
24624,4,0,94006230,9.233333333333333,1,2019-09-26,2019-10-28,33,0.12121212121212122
24625,1,0,19585391,9.0,1,2019-10-25,2019-10-25,1,1.0
24627,1,0,8463375,7.0,1,2019-10-10,2019-10-10,1,1.0
24629,2,0,114442568,6.857142857142857,1,2019-10-17,2019-10-23,7,0.2857142857142857
24630,13,0,213190584,9.227272727272727,2,2019-09-29,2019-10-25,27,0.48148148148148145
24636,1,0,11407576,11.0,1,2019-10-09,2019-10-09,1,1.0
24639,2,0,11530783,6.25,1,2019-09-27,2019-10-15,19,0.10526315789473684
24643,2,0,53959861,7.0,1,2019-10-27,2019-10-28,2,1.0
24646,1,0,19345475,10.0,2,2019-10-28,2019-10-28,1,1.0
24647,21,1,1178331016,15.983914209115282,1,2019-09-24,2019-10-29,36,0.5833333333333334
24650,1,0,47147283,9.0,1,2019-10-23,2019-10-23,1,1.0
24654,8,0,33101954,15.384615384615385,1,2019-10-23,2019-10-28,6,1.3333333333333333
24656,2,0,2335041,9.5,1,2019-09-29,2019-09-29,1,2.0
24657,15,0,130116763,15.488372093023257,1,2019-09-24,2019-10-28,35,0.42857142857142855
24659,1,0,3495791,9.0,1,2019-10-27,2019-10-27,1,1.0
24664,2,0,17062606,8.6,1,2019-10-06,2019-10-30,25,0.08
24666,20,0,101771665,9.096774193548388,1,2019-10-13,2019-10-29,17,1.1764705882352942
24667,1,0,5256745,10.0,1,2019-10-28,2019-10-28,1,1.0
24669,1,0,2277178,9.0,1,2019-10-07,2019-10-07,1,1.0
24672,4,0,26764612,9.75,2,2019-10-24,2019-10-27,4,1.0
24674,5,0,12978025,8.5,3,2019-09-29,2019-10-27,29,0.1724137931034483
24675,1,0,25001622,10.0,1,2019-10-26,2019-10-26,1,1.0
24679,2,0,9771559,12.0,1,2019-10-02,2019-10-28,27,0.07407407407407407
24687,1,0,85454877,25.0,2,2019-10-16,2019-10-16,1,1.0
24688,3,0,31744967,4.916666666666667,1,2019-09-27,2019-10-20,24,0.125
24690,1,0,2364983,10.0,1,2019-10-27,2019-10-27,1,1.0
24692,18,0,130355730,8.907407407407407,1,2019-10-16,2019-10-30,15,1.2
24695,17,0,80437331,11.076923076923077,1,2019-10-19,2019-10-29,11,1.5454545454545454
24696,6,2,79150602,8.916666666666666,1,2019-09-30,2019-10-23,24,0.25
24700,1,0,1586667,10.0,1,2019-10-29,2019-10-29,1,1.0
24701,3,0,59928117,10.0,1,2019-10-17,2019-10-22,6,0.5
24703,1,0,38184536,21.0,1,2019-10-02,2019-10-02,1,1.0
24708,1,1,23611038,7.0,1,2019-10-27,2019-10-27,1,1.0
24710,2,0,12680425,16.6,1,2019-10-27,2019-10-28,2,1.0
24711,1,0,1517161,6.0,1,2019-10-28,2019-10-28,1,1.0
24718,2,0,3201245,9.0,1,2019-10-27,2019-10-29,3,0.6666666666666666
24720,12,0,170983228,11.15,1,2019-10-01,2019-10-29,29,0.41379310344827586
24721,7,1,35778867,8.857142857142858,1,2019-10-06,2019-10-30,25,0.28
24723,1,0,4218505,9.0,1,2019-10-24,2019-10-24,1,1.0
24727,10,0,39786449,10.8125,1,2019-10-20,2019-10-30,11,0.9090909090909091
24728,2,0,4517530,25.0,1,2019-10-02,2019-10-14,13,0.15384615384615385
24729,16,0,123695608,10.282608695652174,1,2019-09-23,2019-10-29,37,0.43243243243243246
24730,1,0,3270575,9.0,1,2019-10-12,2019-10-12,1,1.0
24731,1,0,4704708,10.0,1,2019-10-26,2019-10-26,1,1.0
24732,1,0,119539299,17.0,1,2019-10-01,2019-10-01,1,1.0
24733,1,0,17274739,6.0,1,2019-10-27,2019-10-27,1,1.0
24735,1,0,15514634,10.0,1,2019-10-07,2019-10-07,1,1.0
24736,16,0,113311709,13.352941176470589,1,2019-09-28,2019-10-28,31,0.5161290322580645
24737,13,1,103848036,10.514285714285714,2,2019-09-30,2019-10-29,30,0.43333333333333335
24738,19,1,344649138,12.294642857142858,1,2019-09-25,2019-10-29,35,0.5428571428571428
24747,1,0,3703750,6.0,1,2019-10-24,2019-10-24,1,1.0
24748,1,1,94225239,7.0,1,2019-10-25,2019-10-25,1,1.0
24750,6,0,20403598,8.125,1,2019-09-26,2019-10-28,33,0.18181818181818182
24752,1,0,1290090,10.0,1,2019-10-06,2019-10-06,1,1.0
24753,1,0,9036995,28.0,1,2019-10-08,2019-10-08,1,1.0
24755,1,0,88374986,10.0,1,2019-10-27,2019-10-27,1,1.0
24759,1,0,8839902,9.0,1,2019-10-28,2019-10-28,1,1.0
24761,4,0,11804767,9.5,1,2019-09-29,2019-10-03,5,0.8
24762,1,0,926640,9.0,1,2019-10-21,2019-10-21,1,1.0
24763,5,0,31457118,9.75,1,2019-10-21,2019-10-25,5,1.0
24764,2,0,54977235,34.333333333333336,1,2019-10-15,2019-10-19,5,0.4
24765,1,0,3502523,42.0,1,2019-10-28,2019-10-28,1,1.0
24766,1,0,31218669,9.0,1,2019-10-23,2019-10-23,1,1.0
24767,1,0,14688688,28.0,1,2019-10-28,2019-10-28,1,1.0
24769,1,0,3026209,9.0,1,2019-10-22,2019-10-22,1,1.0
24773,2,0,10064297,10.0,2,2019-10-03,2019-10-27,25,0.08
