uid,总浏览量,总点赞数,观看作品数,观看城市数,完播作品数,常看背景音乐,完播率,平均点赞率
17098,96887843,6,34,1,15,153.0,0.4411764705882353,6.19272739924657e-08
17099,24298573,0,9,1,2,31453.0,0.2222222222222222,0.0
17100,744607419,0,251,1,123,22.0,0.4900398406374502,0.0
17101,4365935,0,3,1,0,491.0,0.0,0.0
17103,24179842,0,7,2,3,183.0,0.42857142857142855,0.0
17104,113488007,0,42,1,18,22.0,0.42857142857142855,0.0
17105,98466744,0,33,1,17,4570.0,0.5151515151515151,0.0
17106,391292616,1,133,1,19,22.0,0.14285714285714285,2.555632176815726e-09
17107,51106239,0,18,1,1,68.0,0.05555555555555555,0.0
17108,13383048,0,5,1,1,43.0,0.2,0.0
17109,114801603,0,43,1,18,7.0,0.4186046511627907,0.0
17110,74570723,0,29,2,14,30.0,0.4827586206896552,0.0
17111,260545382,1,87,1,29,25.0,0.3333333333333333,3.838102952828387e-09
17112,268400863,0,91,5,40,22.0,0.43956043956043955,0.0
17113,38488351,0,16,1,10,9378.0,0.625,0.0
17114,71683025,0,27,2,16,22.0,0.5925925925925926,0.0
17115,7513994,0,3,1,1,25.0,0.3333333333333333,0.0
17116,18968842,0,11,1,5,22.0,0.45454545454545453,0.0
17117,20478616,0,6,1,2,762.0,0.3333333333333333,0.0
17118,95335260,0,35,1,8,67.0,0.22857142857142856,0.0
17120,27712822,0,9,4,4,222.0,0.4444444444444444,0.0
17121,5440654,0,2,1,2,416.0,1.0,0.0
17122,3318701,0,2,1,2,948.0,1.0,0.0
17123,13413095,0,5,1,0,68.0,0.0,0.0
17124,174898120,2,54,1,42,68.0,0.7777777777777778,1.1435228691995088e-08
17125,12713979,0,5,1,4,58.0,0.8,0.0
17126,25435118,0,10,1,3,43.0,0.3,0.0
17127,51217011,0,17,1,12,749.0,0.7058823529411765,0.0
17128,2242811,0,1,1,0,1033.0,0.0,0.0
17129,32516733,0,10,1,6,22.0,0.6,0.0
17130,23500075,0,10,1,6,5.0,0.6,0.0
17131,63442778,0,18,1,12,33.0,0.6666666666666666,0.0
17132,25068801,0,7,1,6,25.0,0.8571428571428571,0.0
17133,212427672,0,65,1,51,22.0,0.7846153846153846,0.0
17136,338626387,0,116,1,18,110.0,0.15517241379310345,0.0
17137,92604267,0,30,1,19,574.0,0.6333333333333333,0.0
17138,175978458,0,56,1,1,7.0,0.017857142857142856,0.0
17139,39716002,0,14,1,12,762.0,0.8571428571428571,0.0
17141,6651515,0,2,1,1,578.0,0.5,0.0
17142,27636243,0,11,1,8,30.0,0.7272727272727273,0.0
17143,53568735,0,20,1,16,2662.0,0.8,0.0
17144,12951525,0,4,1,2,22.0,0.5,0.0
17145,63301462,0,21,1,14,22.0,0.6666666666666666,0.0
17146,132268766,0,49,1,23,57.0,0.46938775510204084,0.0
17147,12198382,0,5,1,2,649.0,0.4,0.0
17148,25233380,0,11,1,3,25.0,0.2727272727272727,0.0
17149,12242486,0,4,1,1,22.0,0.25,0.0
17150,79235195,0,26,1,21,115.0,0.8076923076923077,0.0
17151,115626406,4,35,1,17,22.0,0.4857142857142857,3.4594173929439616e-08
17152,110276404,0,40,2,9,468.0,0.225,0.0
17153,202971992,1,68,1,20,1169.0,0.29411764705882354,4.926788125526206e-09
17154,146399918,0,49,2,11,35.0,0.22448979591836735,0.0
17155,127564444,0,41,3,15,323.0,0.36585365853658536,0.0
17156,4548381,0,4,1,1,22.0,0.25,0.0
17157,72382295,0,24,1,10,116.0,0.4166666666666667,0.0
17158,117106629,0,41,1,19,110.0,0.4634146341463415,0.0
17159,10473266,0,5,1,4,322.0,0.8,0.0
17160,31789579,0,11,1,3,93.0,0.2727272727272727,0.0
17161,6174563,0,3,1,3,220.0,1.0,0.0
17162,181995550,0,66,2,26,289.0,0.3939393939393939,0.0
17164,23843968,2,8,1,4,1085.0,0.5,8.387865643839146e-08
17165,24984981,0,8,4,5,69.0,0.625,0.0
17166,14200592,0,6,1,0,22.0,0.0,0.0
17167,87423286,0,26,1,7,59.0,0.2692307692307692,0.0
17168,25716172,0,10,1,6,2121.0,0.6,0.0
17169,85024955,0,30,1,20,25.0,0.6666666666666666,0.0
17170,58868266,0,19,1,7,4208.0,0.3684210526315789,0.0
17171,99686795,0,34,1,18,2284.0,0.5294117647058824,0.0
17172,88125222,0,25,1,20,22.0,0.8,0.0
17173,189267323,0,65,2,41,22.0,0.6307692307692307,0.0
17174,103671388,2,38,1,25,708.0,0.6578947368421053,1.9291725890657506e-08
17175,59972964,1,26,1,10,35.0,0.38461538461538464,1.6674180052198186e-08
17176,25688142,0,9,1,2,468.0,0.2222222222222222,0.0
17177,17130435,0,4,1,3,25.0,0.75,0.0
17178,25585634,0,8,1,7,43.0,0.875,0.0
17180,119761627,0,38,1,28,199.0,0.7368421052631579,0.0
17181,133986643,0,41,1,17,25.0,0.4146341463414634,0.0
17182,104385963,0,34,2,11,33.0,0.3235294117647059,0.0
17183,55476282,0,22,1,13,7.0,0.5909090909090909,0.0
17185,222926497,0,83,1,27,114.0,0.3253012048192771,0.0
17186,419314426,0,153,3,52,110.0,0.33986928104575165,0.0
17187,191039013,0,63,1,48,166.0,0.7619047619047619,0.0
17188,3261658,0,1,1,0,17175.0,0.0,0.0
17189,2559904,0,1,1,0,10395.0,0.0,0.0
17190,100860849,0,33,2,19,239.0,0.5757575757575758,0.0
17191,71051329,0,25,1,8,22.0,0.32,0.0
17192,113526717,0,39,1,12,63.0,0.3076923076923077,0.0
17193,24062491,0,10,1,9,22.0,0.9,0.0
17194,40653582,2,15,1,4,25.0,0.26666666666666666,4.919615693396956e-08
17195,16752789,0,5,2,4,25.0,0.8,0.0
17196,96127435,0,33,1,13,166.0,0.3939393939393939,0.0
17197,141341,0,1,1,0,166.0,0.0,0.0
17198,142237394,0,59,1,11,7.0,0.1864406779661017,0.0
17199,100839497,0,29,2,8,22.0,0.27586206896551724,0.0
17200,157220327,0,54,1,34,220.0,0.6296296296296297,0.0
17201,1754228,0,1,1,1,302.0,1.0,0.0
17202,281996102,1,93,1,66,43.0,0.7096774193548387,3.546148308106755e-09
17204,14012685,0,5,1,4,317.0,0.8,0.0
17205,9460973,0,5,1,1,25.0,0.2,0.0
17206,34690612,0,10,1,8,70.0,0.8,0.0
17207,3870718,0,1,1,1,689.0,1.0,0.0
17208,42065614,0,17,2,7,22.0,0.4117647058823529,0.0
17210,122943033,0,35,1,22,30.0,0.6285714285714286,0.0
17211,37128284,0,9,1,3,22.0,0.3333333333333333,0.0
17212,4560578,0,3,1,3,869.0,1.0,0.0
17213,132204062,0,49,1,36,43.0,0.7346938775510204,0.0
17214,5013730,1,4,1,2,111.0,0.5,1.9945230397328934e-07
17215,8839827,0,2,1,1,579.0,0.5,0.0
17216,13265210,0,4,1,1,232.0,0.25,0.0
17217,243627655,0,83,2,57,468.0,0.6867469879518072,0.0
17218,180976576,0,61,3,25,115.0,0.4098360655737705,0.0
17219,165231281,2,56,1,24,7.0,0.42857142857142855,1.2104245563526195e-08
17220,208138787,0,68,1,11,22.0,0.16176470588235295,0.0
17221,31918960,0,12,1,11,68.0,0.9166666666666666,0.0
17222,5184444,0,1,1,0,965.0,0.0,0.0
17223,178596996,0,59,1,24,22.0,0.4067796610169492,0.0
17224,73319545,0,27,3,23,419.0,0.8518518518518519,0.0
17225,11468386,0,3,1,2,222.0,0.6666666666666666,0.0
17226,10335393,0,4,1,4,2250.0,1.0,0.0
17227,9296525,0,3,1,1,1062.0,0.3333333333333333,0.0
17228,72598361,0,20,1,13,145.0,0.65,0.0
17229,32612569,0,11,1,6,35.0,0.5454545454545454,0.0
17230,165467958,0,58,1,36,307.0,0.6206896551724138,0.0
17231,169822225,0,64,1,34,220.0,0.53125,0.0
17232,488739345,0,168,1,22,22.0,0.13095238095238096,0.0
17233,10173564,0,5,2,4,33.0,0.8,0.0
17234,119362305,0,38,1,22,307.0,0.5789473684210527,0.0
17235,41230746,0,13,1,10,388.0,0.7692307692307693,0.0
17236,30501128,0,10,1,7,57.0,0.7,0.0
17237,33337515,0,10,1,7,25.0,0.7,0.0
17238,58892860,0,18,1,9,10.0,0.5,0.0
17240,21243589,0,6,1,1,22.0,0.16666666666666666,0.0
17241,65538268,0,22,1,8,33.0,0.36363636363636365,0.0
17242,47980296,0,18,1,14,416.0,0.7777777777777778,0.0
17243,88198332,0,32,1,6,22.0,0.1875,0.0
17244,85388103,0,28,1,19,22.0,0.6785714285714286,0.0
17245,28272566,0,10,1,7,22.0,0.7,0.0
17246,219079050,0,72,1,33,22.0,0.4583333333333333,0.0
17247,90540391,0,27,1,10,3317.0,0.37037037037037035,0.0
17248,50733384,10,19,1,13,7.0,0.6842105263157895,1.9710887016722559e-07
17249,61483766,0,21,1,13,57.0,0.6190476190476191,0.0
17250,204300827,1,72,1,19,22.0,0.2638888888888889,4.8947427902482255e-09
17251,190011916,0,70,2,11,7.0,0.15714285714285714,0.0
17253,157363345,0,57,1,27,25.0,0.47368421052631576,0.0
17254,122073491,0,43,1,19,22.0,0.4418604651162791,0.0
17255,86018728,0,27,2,24,3813.0,0.8888888888888888,0.0
17256,4637794,0,3,1,2,25.0,0.6666666666666666,0.0
17257,45604976,0,16,2,7,22.0,0.4375,0.0
17258,648844,0,1,1,0,220.0,0.0,0.0
17259,55830384,0,21,1,18,33.0,0.8571428571428571,0.0
17260,63942637,0,21,1,14,43.0,0.6666666666666666,0.0
17261,231863605,0,72,1,22,220.0,0.3055555555555556,0.0
17262,46761560,0,16,1,12,22.0,0.75,0.0
17263,61949949,0,25,1,10,22.0,0.4,0.0
17264,177577084,0,68,1,36,220.0,0.5294117647058824,0.0
17265,7197233,0,2,1,1,468.0,0.5,0.0
17266,32912818,0,10,2,5,133.0,0.5,0.0
17267,33531515,0,11,1,4,8.0,0.36363636363636365,0.0
17268,42113668,0,11,1,3,298.0,0.2727272727272727,0.0
17269,15898106,0,6,1,5,143.0,0.8333333333333334,0.0
17270,48966313,0,17,1,8,25.0,0.47058823529411764,0.0
17271,46878897,0,15,1,6,33.0,0.4,0.0
17272,94160089,0,33,2,12,4.0,0.36363636363636365,0.0
17273,66624932,0,20,2,9,12.0,0.45,0.0
17274,62186682,0,19,1,15,779.0,0.7894736842105263,0.0
17275,43231721,7,15,1,12,3059.0,0.8,1.6191814339290356e-07
17276,10906716,0,3,1,3,25.0,1.0,0.0
17277,15906022,0,4,1,1,1066.0,0.25,0.0
17278,440761227,0,149,1,47,22.0,0.31543624161073824,0.0
17279,8051161,0,4,1,4,68.0,1.0,0.0
17280,14544363,0,6,1,4,25.0,0.6666666666666666,0.0
17281,29882918,0,10,1,4,22.0,0.4,0.0
17282,16238267,0,7,1,1,5.0,0.14285714285714285,0.0
17283,3568830,0,1,1,0,6339.0,0.0,0.0
17284,297046891,0,99,1,42,22.0,0.42424242424242425,0.0
17285,4069098,0,1,1,1,30.0,1.0,0.0
17286,79886691,0,23,2,5,1099.0,0.21739130434782608,0.0
17287,18682566,0,7,1,6,84.0,0.8571428571428571,0.0
17288,93480357,0,28,1,12,33.0,0.42857142857142855,0.0
17289,2275484,0,2,1,2,76.0,1.0,0.0
17290,79788839,0,29,1,14,8.0,0.4827586206896552,0.0
17292,13118002,0,3,1,2,4421.0,0.6666666666666666,0.0
17293,105663040,0,38,1,22,22.0,0.5789473684210527,0.0
17294,79937796,0,27,1,13,796.0,0.48148148148148145,0.0
17295,110608954,0,38,1,21,3773.0,0.5526315789473685,0.0
17296,55556027,0,16,1,5,7.0,0.3125,0.0
17298,175619319,0,61,1,12,57.0,0.19672131147540983,0.0
17299,44601453,0,16,1,12,22.0,0.75,0.0
17300,7344906,0,3,1,2,1219.0,0.6666666666666666,0.0
17301,25684403,0,8,1,5,59.0,0.625,0.0
17302,8733315,0,2,1,2,166.0,1.0,0.0
17303,156075175,6,52,3,27,8.0,0.5192307692307693,3.844301311851805e-08
17304,51330972,0,15,1,5,8.0,0.3333333333333333,0.0
17305,245838214,0,90,1,64,22.0,0.7111111111111111,0.0
17306,127832604,0,43,2,16,22.0,0.37209302325581395,0.0
17307,95971223,0,30,2,14,110.0,0.4666666666666667,0.0
17308,98102161,0,34,1,27,43.0,0.7941176470588235,0.0
17309,122091244,1,35,2,4,7.0,0.11428571428571428,8.190595551635136e-09
17310,201245818,0,71,1,13,22.0,0.18309859154929578,0.0
17311,10977089,0,3,1,1,62.0,0.3333333333333333,0.0
17312,212444561,0,67,1,35,22.0,0.5223880597014925,0.0
17313,17404710,0,7,2,6,795.0,0.8571428571428571,0.0
17314,18137418,0,8,1,4,1398.0,0.5,0.0
17315,68212645,0,23,3,18,8.0,0.782608695652174,0.0
17316,8122284,0,4,1,3,110.0,0.75,0.0
17317,16082152,0,11,4,8,43.0,0.7272727272727273,0.0
17318,74411629,0,22,1,8,431.0,0.36363636363636365,0.0
17319,200341961,0,60,1,41,22.0,0.6833333333333333,0.0
17320,8800841,0,5,1,3,239.0,0.6,0.0
17321,79257341,0,28,1,25,1762.0,0.8928571428571429,0.0
17322,15854612,0,7,1,3,33.0,0.42857142857142855,0.0
17323,68236744,0,22,1,16,220.0,0.7272727272727273,0.0
17324,132750174,0,53,2,12,7.0,0.22641509433962265,0.0
17325,92333808,0,37,1,12,416.0,0.32432432432432434,0.0
17326,79840868,0,30,1,11,68.0,0.36666666666666664,0.0
17327,29512421,0,12,1,10,226.0,0.8333333333333334,0.0
17328,708869242,0,237,1,98,22.0,0.41350210970464135,0.0
17329,156099026,0,50,2,31,22.0,0.62,0.0
17330,129756595,0,49,1,21,22.0,0.42857142857142855,0.0
17331,21849556,0,10,3,7,157.0,0.7,0.0
17332,45075294,0,13,1,8,488.0,0.6153846153846154,0.0
17333,3243317,0,1,1,0,17672.0,0.0,0.0
17334,89553049,0,33,1,11,43.0,0.3333333333333333,0.0
17335,375116708,0,129,1,32,22.0,0.24806201550387597,0.0
17336,33040776,0,11,1,9,22.0,0.8181818181818182,0.0
17337,91781350,0,36,1,20,22.0,0.5555555555555556,0.0
17339,53053934,0,15,1,3,43.0,0.2,0.0
17340,47544714,0,16,1,11,33.0,0.6875,0.0
17341,34601765,0,14,2,9,22.0,0.6428571428571429,0.0
17342,41375212,0,19,1,14,166.0,0.7368421052631579,0.0
17343,79282014,0,28,1,14,68.0,0.5,0.0
17344,35745543,0,13,2,4,74.0,0.3076923076923077,0.0
17345,17791743,0,5,1,3,208.0,0.6,0.0
17346,147760028,0,48,1,39,22.0,0.8125,0.0
17347,71535980,0,26,1,15,509.0,0.5769230769230769,0.0
17348,15257762,0,3,1,2,249.0,0.6666666666666666,0.0
17349,36240817,0,9,3,5,22.0,0.5555555555555556,0.0
17350,31438589,0,9,1,1,58.0,0.1111111111111111,0.0
17351,112381346,2,41,1,7,22.0,0.17073170731707318,1.7796547836328636e-08
17352,51926530,0,16,2,8,762.0,0.5,0.0
17353,68628585,0,18,1,5,59.0,0.2777777777777778,0.0
17355,201768728,10,78,1,26,22.0,0.3333333333333333,4.9561694218541143e-08
17357,19415616,0,6,1,5,714.0,0.8333333333333334,0.0
17358,53400668,0,17,1,14,25.0,0.8235294117647058,0.0
17359,26161237,0,11,2,7,1.0,0.6363636363636364,0.0
17361,152590634,4,45,1,20,431.0,0.4444444444444444,2.6213928700237263e-08
17362,105055634,0,37,1,26,596.0,0.7027027027027027,0.0
17363,20360681,0,5,1,4,22.0,0.8,0.0
17364,7620612,0,3,2,0,288.0,0.0,0.0
17365,143149039,0,53,1,22,12.0,0.41509433962264153,0.0
17366,81904966,0,28,1,19,22.0,0.6785714285714286,0.0
17367,255234968,1,90,1,30,375.0,0.3333333333333333,3.917958451523774e-09
17368,67555120,0,22,1,17,22.0,0.7727272727272727,0.0
17369,15885470,0,8,1,5,22.0,0.625,0.0
17370,16473105,0,4,1,4,25.0,1.0,0.0
17371,105977175,0,38,1,14,25.0,0.3684210526315789,0.0
17372,116637167,0,38,1,9,220.0,0.23684210526315788,0.0
17373,287517173,0,100,2,27,22.0,0.27,0.0
17374,33472488,0,12,1,7,220.0,0.5833333333333334,0.0
17375,4972663,0,1,1,1,76.0,1.0,0.0
17376,44272437,0,14,1,8,35.0,0.5714285714285714,0.0
17377,35380718,0,9,2,2,1346.0,0.2222222222222222,0.0
17378,7258889,0,2,2,2,33.0,1.0,0.0
17379,68648700,0,24,1,14,22.0,0.5833333333333334,0.0
17380,186504955,0,72,1,24,110.0,0.3333333333333333,0.0
17381,30187223,0,10,1,6,33.0,0.6,0.0
17382,13079806,0,4,1,3,22.0,0.75,0.0
17383,102941869,0,41,4,28,110.0,0.6829268292682927,0.0
17384,71755475,0,23,2,8,220.0,0.34782608695652173,0.0
17385,81970721,0,23,2,12,110.0,0.5217391304347826,0.0
17386,93661404,0,32,1,28,25.0,0.875,0.0
17387,52699599,6,16,1,10,43.0,0.625,1.138528587285835e-07
17388,8274680,0,4,1,2,30.0,0.5,0.0
17389,114991861,1,42,1,9,220.0,0.21428571428571427,8.696267642802998e-09
17390,106920922,0,34,1,10,22.0,0.29411764705882354,0.0
17391,67024442,0,25,1,11,22.0,0.44,0.0
17392,3121152,0,3,1,2,258.0,0.6666666666666666,0.0
17393,146389873,0,52,1,26,115.0,0.5,0.0
17394,46811992,0,21,1,18,25.0,0.8571428571428571,0.0
17395,12103380,0,7,1,1,22.0,0.14285714285714285,0.0
17396,11471069,0,5,1,5,5.0,1.0,0.0
17397,51617871,0,13,1,5,8.0,0.38461538461538464,0.0
17398,63115677,0,27,4,19,68.0,0.7037037037037037,0.0
17399,77440949,0,29,1,16,22.0,0.5517241379310345,0.0
17400,257284397,3,89,1,17,22.0,0.19101123595505617,1.1660248483704202e-08
17401,1626080,0,2,1,2,162.0,1.0,0.0
17402,5302108,0,3,1,2,220.0,0.6666666666666666,0.0
17403,241443454,1,73,1,23,22.0,0.3150684931506849,4.141756520762828e-09
17404,36151309,0,11,1,2,25.0,0.18181818181818182,0.0
17405,49023024,0,17,1,6,208.0,0.35294117647058826,0.0
17406,15658646,0,6,1,5,115.0,0.8333333333333334,0.0
17407,100488741,10,38,1,18,33.0,0.47368421052631576,9.951363605998407e-08
17408,92942105,0,31,2,14,39.0,0.45161290322580644,0.0
17409,2509114,0,1,1,0,8.0,0.0,0.0
17410,22977755,0,6,1,2,63.0,0.3333333333333333,0.0
17411,55941459,0,20,1,6,43.0,0.3,0.0
17412,6408732,0,4,1,1,762.0,0.25,0.0
17413,23137071,0,9,2,7,22.0,0.7777777777777778,0.0
17414,38886578,0,15,1,9,129.0,0.6,0.0
17417,50955117,1,17,1,8,34.0,0.47058823529411764,1.9625114392338655e-08
17418,113329141,0,41,1,9,35.0,0.21951219512195122,0.0
17419,88945117,0,33,4,7,220.0,0.21212121212121213,0.0
17420,74122,0,1,1,0,762.0,0.0,0.0
17421,580287206,1,189,1,26,220.0,0.13756613756613756,1.7232845902172104e-09
17422,7923698,0,3,1,3,25.0,1.0,0.0
17423,299943114,0,99,1,22,220.0,0.2222222222222222,0.0
17424,150818484,23,49,1,27,272.0,0.5510204081632653,1.525012013779425e-07
17425,31085658,0,8,2,2,272.0,0.25,0.0
17426,21036902,0,10,1,1,206.0,0.1,0.0
17427,11578176,0,4,1,2,337.0,0.5,0.0
17428,45198788,0,17,1,13,7.0,0.7647058823529411,0.0
17429,20013581,0,5,1,4,220.0,0.8,0.0
17430,1466330,0,1,1,1,1542.0,1.0,0.0
17432,6381528,0,5,1,2,59.0,0.4,0.0
17433,98469694,0,27,1,19,22.0,0.7037037037037037,0.0
17434,107912752,0,37,1,13,25.0,0.35135135135135137,0.0
17435,33966765,0,14,1,5,57.0,0.35714285714285715,0.0
17436,108875346,0,39,1,6,22.0,0.15384615384615385,0.0
17437,64060125,0,26,1,11,240.0,0.4230769230769231,0.0
17438,27282432,0,10,1,4,22.0,0.4,0.0
17439,226648903,0,72,1,28,22.0,0.3888888888888889,0.0
17440,55909699,0,24,1,8,25.0,0.3333333333333333,0.0
17441,60325755,1,30,2,19,40.0,0.6333333333333333,1.6576667793051243e-08
17443,74531251,0,28,1,12,74.0,0.42857142857142855,0.0
17444,453219407,0,146,1,41,220.0,0.2808219178082192,0.0
17445,137579548,0,47,1,29,22.0,0.6170212765957447,0.0
17446,50100739,0,17,2,6,63.0,0.35294117647058826,0.0
17449,4732210,0,1,1,1,1742.0,1.0,0.0
17450,107906721,0,38,1,18,68.0,0.47368421052631576,0.0
17451,22559840,0,7,1,1,22.0,0.14285714285714285,0.0
17452,78344386,0,23,1,16,110.0,0.6956521739130435,0.0
17453,50319735,0,17,1,9,468.0,0.5294117647058824,0.0
17454,20512495,0,6,2,6,22.0,1.0,0.0
17455,35321525,0,11,1,6,22.0,0.5454545454545454,0.0
17456,10292755,0,5,1,1,22.0,0.2,0.0
17457,59262999,0,17,1,8,22.0,0.47058823529411764,0.0
17458,16845626,0,6,1,2,114.0,0.3333333333333333,0.0
17459,13762258,0,3,1,1,177.0,0.3333333333333333,0.0
17460,4337838,0,2,1,0,2411.0,0.0,0.0
17461,31747460,0,10,1,6,22.0,0.6,0.0
17462,202332541,1,68,1,36,22.0,0.5294117647058824,4.9423587281494185e-09
17463,204792520,0,70,1,34,25.0,0.4857142857142857,0.0
17464,126398876,0,45,1,12,762.0,0.26666666666666666,0.0
17465,126974436,0,48,1,29,22.0,0.6041666666666666,0.0
17466,159032517,0,53,1,17,22.0,0.32075471698113206,0.0
17467,36198390,0,10,1,3,110.0,0.3,0.0
17468,157961912,0,52,1,18,33.0,0.34615384615384615,0.0
17469,7478390,1,2,1,1,1987.0,0.5,1.3371862125404e-07
17470,13646345,0,8,1,5,249.0,0.625,0.0
17471,12805603,0,4,1,1,1062.0,0.25,0.0
17472,112429562,0,36,1,17,7.0,0.4722222222222222,0.0
17473,59266949,0,25,1,13,22.0,0.52,0.0
17474,170137007,2,51,1,9,220.0,0.17647058823529413,1.1755232064238676e-08
17475,178402202,0,63,1,19,7.0,0.30158730158730157,0.0
17476,27333169,0,6,1,2,68.0,0.3333333333333333,0.0
17477,37578534,0,12,1,2,68.0,0.16666666666666666,0.0
17478,132500401,0,47,2,35,59.0,0.7446808510638298,0.0
17480,151432190,0,52,1,6,22.0,0.11538461538461539,0.0
17481,50441645,0,19,1,7,220.0,0.3684210526315789,0.0
17482,86498284,0,33,1,13,220.0,0.3939393939393939,0.0
17483,50346250,0,21,1,6,22.0,0.2857142857142857,0.0
17484,137551704,0,48,1,16,22.0,0.3333333333333333,0.0
17486,17991209,0,7,1,5,166.0,0.7142857142857143,0.0
17487,40024505,0,15,2,8,8.0,0.5333333333333333,0.0
17488,170805353,0,49,1,30,1348.0,0.6122448979591837,0.0
17489,40317438,1,15,1,5,7.0,0.3333333333333333,2.4803163335924273e-08
17490,47612575,0,19,1,13,25.0,0.6842105263157895,0.0
17491,59765593,0,21,1,8,296.0,0.38095238095238093,0.0
17492,39084139,0,13,1,9,22.0,0.6923076923076923,0.0
17493,13013434,0,4,3,1,9902.0,0.25,0.0
17494,13042575,0,5,1,4,68.0,0.8,0.0
17495,4499179,0,2,1,0,217.0,0.0,0.0
17496,120437741,0,38,1,28,1031.0,0.7368421052631579,0.0
17497,155639017,2,53,1,33,199.0,0.6226415094339622,1.2850248212503166e-08
17498,17714882,0,6,1,5,35.0,0.8333333333333334,0.0
17499,20822595,0,8,3,3,7.0,0.375,0.0
17500,157223526,0,52,1,26,22.0,0.5,0.0
17501,21653763,0,8,1,2,22.0,0.25,0.0
17502,101300290,0,34,2,13,25.0,0.38235294117647056,0.0
17503,63843899,0,22,1,5,59.0,0.22727272727272727,0.0
17504,289191691,0,96,6,23,688.0,0.23958333333333334,0.0
17505,29885117,0,11,1,4,22.0,0.36363636363636365,0.0
17506,169635508,0,58,1,29,7.0,0.5,0.0
17507,69052138,0,20,1,9,134.0,0.45,0.0
17508,95500555,8,27,1,15,22.0,0.5555555555555556,8.376914668192243e-08
17509,121621693,0,43,1,19,25.0,0.4418604651162791,0.0
17510,39402182,0,11,1,7,74.0,0.6363636363636364,0.0
17511,174061008,0,60,1,27,174.0,0.45,0.0
17512,61455588,0,16,1,3,59.0,0.1875,0.0
17513,62768410,0,22,1,6,8.0,0.2727272727272727,0.0
17514,11368633,0,3,1,0,33.0,0.0,0.0
17515,16982615,0,4,1,3,220.0,0.75,0.0
17516,144516704,0,42,1,22,22.0,0.5238095238095238,0.0
17517,9245275,0,3,1,1,509.0,0.3333333333333333,0.0
17518,32777522,0,13,1,8,57.0,0.6153846153846154,0.0
17519,31179469,0,14,1,9,294.0,0.6428571428571429,0.0
17520,56168736,2,17,2,11,24.0,0.6470588235294118,3.560699674637507e-08
17521,91442621,0,26,1,8,272.0,0.3076923076923077,0.0
17523,102415334,0,38,1,19,22.0,0.5,0.0
17524,36652225,0,10,1,6,628.0,0.6,0.0
17525,91023975,0,31,1,20,603.0,0.6451612903225806,0.0
17526,93810301,35,43,1,28,7.0,0.6511627906976745,3.7309335570727993e-07
17527,9951714,0,3,1,3,100.0,1.0,0.0
17529,102038101,0,34,2,11,22.0,0.3235294117647059,0.0
17531,22428872,0,11,1,5,68.0,0.45454545454545453,0.0
17532,22894844,0,5,1,4,203.0,0.8,0.0
17533,17154373,0,9,1,5,388.0,0.5555555555555556,0.0
17534,171963482,2,57,1,32,762.0,0.5614035087719298,1.1630376267910183e-08
17535,114234071,0,36,1,18,33.0,0.5,0.0
17536,56527043,0,20,1,14,12.0,0.7,0.0
17537,37434084,0,11,1,4,222.0,0.36363636363636365,0.0
17538,964495970,2,346,2,127,220.0,0.3670520231213873,2.073621935403214e-09
17539,9204051,0,4,1,2,22.0,0.5,0.0
17540,122683942,1,48,1,22,110.0,0.4583333333333333,8.151025991649338e-09
17541,114048701,0,44,1,31,22.0,0.7045454545454546,0.0
17542,67494677,0,24,1,13,3598.0,0.5416666666666666,0.0
17543,84742998,0,29,1,17,220.0,0.5862068965517241,0.0
17544,68408863,0,20,2,15,220.0,0.75,0.0
17545,155764434,0,53,1,10,22.0,0.18867924528301888,0.0
17546,16053311,0,5,1,0,166.0,0.0,0.0
17547,13859957,0,4,2,3,166.0,0.75,0.0
17548,63723126,0,22,1,13,143.0,0.5909090909090909,0.0
17549,287500959,31,103,1,39,237.0,0.3786407766990291,1.0782572728740011e-07
17550,5804878,0,2,1,0,111.0,0.0,0.0
17551,98392559,0,29,2,8,7.0,0.27586206896551724,0.0
17552,83336263,0,29,1,9,22.0,0.3103448275862069,0.0
17553,11053407,0,3,1,0,7.0,0.0,0.0
17554,132275604,0,42,2,7,1523.0,0.16666666666666666,0.0
17555,9231806,0,3,1,2,33.0,0.6666666666666666,0.0
17556,272518776,0,90,1,32,220.0,0.35555555555555557,0.0
17557,57420788,0,19,1,4,22.0,0.21052631578947367,0.0
17558,23341114,0,8,1,4,68.0,0.5,0.0
17559,60672745,0,21,2,8,22.0,0.38095238095238093,0.0
17560,29678239,0,10,1,4,523.0,0.4,0.0
17561,62315621,0,22,1,15,166.0,0.6818181818181818,0.0
17563,16527656,0,6,1,2,22.0,0.3333333333333333,0.0
17565,5410048,0,1,1,0,431.0,0.0,0.0
17566,5394550,0,1,1,0,280.0,0.0,0.0
17567,109310238,0,38,2,35,30.0,0.9210526315789473,0.0
17568,131880511,0,41,1,26,220.0,0.6341463414634146,0.0
17569,6864151,0,2,1,1,68.0,0.5,0.0
17570,29194608,0,7,1,1,220.0,0.14285714285714285,0.0
17571,41106638,0,16,1,9,416.0,0.5625,0.0
17572,16044906,0,4,1,3,162.0,0.75,0.0
17573,204439026,0,74,1,35,25.0,0.47297297297297297,0.0
17574,9658409,0,3,1,3,277.0,1.0,0.0
17575,62941119,0,20,2,12,25.0,0.6,0.0
17576,14523811,0,5,2,0,166.0,0.0,0.0
17577,17886094,0,6,1,2,238.0,0.3333333333333333,0.0
