item_id,播放量,点赞量,发布城市,背景音乐ID,发布日期,观看人数,点赞播放比
311867,182520,0,70.0,1033.0,2019-09-28,82,0.0
311868,3783448,0,15.0,2525.0,2019-10-26,1,0.0
311869,312955,0,115.0,849.0,2019-10-26,1,0.0
311876,5856270,0,179.0,669.0,2019-10-09,1,0.0
311884,322310,0,24.0,9014.0,2019-10-20,15,0.0
311887,2476167,0,120.0,3259.0,2019-10-23,1,0.0
311893,3335932,0,13.0,6979.0,2019-10-06,1,0.0
311913,67010,0,26.0,2955.0,2019-10-10,2,0.0
311925,537262,0,64.0,579.0,2019-10-20,7,0.0
311930,1975559,0,58.0,19.0,2019-10-18,2,0.0
311931,846102,0,197.0,57.0,2019-10-07,3,0.0
311932,643466,0,70.0,13027.0,2019-10-14,3,0.0
311935,1709772,0,140.0,16177.0,2019-10-15,1,0.0
311936,1479801,0,66.0,5083.0,2019-10-14,6,0.0
311939,2239412,0,17.0,307.0,2019-10-06,2,0.0
311954,949986,0,213.0,249.0,2019-10-24,3,0.0
311957,2290357,0,319.0,18863.0,2019-10-10,2,0.0
311958,1886763,0,69.0,68.0,2019-10-25,2,0.0
311959,248485,0,22.0,31594.0,2019-10-23,10,0.0
311963,1209739,0,7.0,4192.0,2019-10-18,4,0.0
311966,977834,0,69.0,25.0,2019-10-23,4,0.0
311967,2176014,0,80.0,2312.0,2019-10-14,3,0.0
311975,238032,0,23.0,468.0,2019-10-27,2,0.0
311979,75756,0,54.0,14306.0,2019-10-05,3,0.0
311980,4246414,0,7.0,2291.0,2019-10-11,1,0.0
311983,2723952,0,249.0,1318.0,2019-10-27,1,0.0
311986,1793854,0,108.0,2600.0,2019-10-23,3,0.0
311987,1248202,0,89.0,63.0,2019-10-04,4,0.0
311988,350862,0,71.0,222.0,2019-10-23,8,0.0
311998,189638,0,85.0,2725.0,2019-10-27,1,0.0
311999,810984,0,26.0,388.0,2019-10-27,1,0.0
312008,3996230,0,134.0,1235.0,2019-10-26,1,0.0
312011,5462347,0,205.0,54593.0,2019-10-26,1,0.0
312013,2833126,0,74.0,9512.0,2019-09-29,3,0.0
312025,91878,0,32.0,22.0,2019-10-27,17,0.0
312026,2383851,0,50.0,431.0,2019-10-14,3,0.0
312031,3753399,0,66.0,18610.0,2019-10-12,1,0.0
312036,2710319,0,7.0,1318.0,2019-10-27,1,0.0
312038,2571157,0,170.0,20380.0,2019-10-27,1,0.0
312040,4234099,0,113.0,238.0,2019-10-27,1,0.0
312041,2417833,0,146.0,220.0,2019-10-27,1,0.0
312045,341573,0,10.0,660.0,2019-10-24,9,0.0
312046,3737196,0,27.0,388.0,2019-10-27,1,0.0
312054,121768,0,47.0,12946.0,2019-10-24,3,0.0
312058,152863,0,70.0,2407.0,2019-10-25,1,0.0
312093,557442,0,144.0,7150.0,2019-10-26,1,0.0
312094,1542821,0,74.0,1089.0,2019-10-27,1,0.0
312097,2002619,0,17.0,12439.0,2019-09-28,1,0.0
312102,1977104,0,4.0,4643.0,2019-10-13,1,0.0
312110,351515,0,149.0,2372.0,2019-10-23,10,0.0
312113,1884609,0,244.0,1693.0,2019-10-25,3,0.0
312116,1288599,0,107.0,322.0,2019-10-22,9,0.0
312129,523944,0,201.0,7094.0,2019-10-24,5,0.0
312133,2765348,0,69.0,3444.0,2019-10-15,4,0.0
312137,142834,0,1.0,5067.0,2019-10-07,10,0.0
312139,3387797,0,122.0,110.0,2019-10-09,1,0.0
312142,5721601,0,199.0,1342.0,2019-10-14,1,0.0
312144,1233993,0,144.0,25195.0,2019-10-20,7,0.0
312153,5306881,0,43.0,39520.0,2019-10-26,1,0.0
312154,318954,1,7.0,35.0,2019-10-21,12,3.1352483430212506e-06
312160,838336,0,102.0,218.0,2019-10-20,2,0.0
312179,5611476,0,92.0,68.0,2019-10-19,1,0.0
312186,70170,0,12.0,138.0,2019-10-13,43,0.0
312189,2666786,0,32.0,199.0,2019-10-19,4,0.0
312200,25948,0,9.0,57.0,2019-09-27,3,0.0
312201,2464073,0,44.0,3232.0,2019-10-23,2,0.0
312209,674885,0,66.0,3147.0,2019-10-19,1,0.0
312210,74246,0,1.0,5718.0,2019-09-27,19,0.0
312221,3252510,0,14.0,639.0,2019-10-26,1,0.0
312223,1290319,0,103.0,15641.0,2019-10-01,3,0.0
312233,937568,0,33.0,4934.0,2019-10-27,1,0.0
312241,581099,0,144.0,110.0,2019-10-07,2,0.0
312242,2235175,0,4.0,8050.0,2019-10-26,1,0.0
312248,3288333,0,177.0,33.0,2019-10-26,2,0.0
312262,334502,0,194.0,1033.0,2019-10-07,4,0.0
312264,349808,0,84.0,4511.0,2019-10-24,6,0.0
312268,1708911,0,92.0,22.0,2019-10-20,4,0.0
312270,2528610,0,162.0,68.0,2019-10-23,1,0.0
312274,1332906,0,224.0,8455.0,2019-10-23,4,0.0
312279,11717,0,158.0,196.0,2019-10-13,28,0.0
312280,320767,0,7.0,1461.0,2019-10-21,46,0.0
312294,1693848,0,168.0,5234.0,2019-10-02,2,0.0
312299,1354963,0,20.0,18923.0,2019-10-27,1,0.0
312300,65247,0,33.0,148.0,2019-10-25,14,0.0
312311,2098361,0,4.0,431.0,2019-10-16,3,0.0
312313,971803,0,22.0,2308.0,2019-10-06,6,0.0
312317,1130443,0,74.0,69.0,2019-10-27,1,0.0
312318,370467,1,42.0,1678.0,2019-10-22,21,2.69929575373785e-06
312326,2039016,0,42.0,22157.0,2019-10-24,2,0.0
312330,4668566,0,10.0,54595.0,2019-10-26,1,0.0
312357,1208735,0,8.0,54596.0,2019-10-26,1,0.0
312362,319597,0,325.0,37342.0,2019-10-25,9,0.0
312364,823915,0,149.0,375.0,2019-10-22,1,0.0
312368,3186559,0,41.0,1833.0,2019-10-19,2,0.0
312371,730248,0,133.0,2250.0,2019-10-10,1,0.0
312377,1516075,0,22.0,347.0,2019-10-23,1,0.0
312379,150049,0,80.0,9061.0,2019-10-13,22,0.0
312390,355811,0,23.0,521.0,2019-10-26,1,0.0
312396,1001698,0,3.0,779.0,2019-10-15,9,0.0
312397,1486979,1,107.0,20373.0,2019-10-24,2,6.725044536607443e-07
312411,2845661,0,92.0,127.0,2019-10-14,1,0.0
312415,107510,0,232.0,20307.0,2019-10-03,8,0.0
312424,1623682,0,9.0,35.0,2019-10-22,2,0.0
312431,3047048,0,33.0,12288.0,2019-10-06,1,0.0
312432,5250102,0,252.0,43.0,2019-10-26,1,0.0
312434,1908373,0,70.0,238.0,2019-10-27,1,0.0
312439,4398784,0,165.0,143.0,2019-10-08,2,0.0
312444,3374682,0,225.0,1608.0,2019-10-27,1,0.0
312449,3491390,0,115.0,12631.0,2019-10-16,1,0.0
312455,193885,0,44.0,19714.0,2019-10-26,2,0.0
312456,1019825,0,73.0,62.0,2019-10-25,8,0.0
312459,681616,0,20.0,4934.0,2019-10-27,1,0.0
312480,1103175,0,7.0,651.0,2019-10-11,5,0.0
312483,967174,0,166.0,25.0,2019-10-20,1,0.0
312499,2004063,0,8.0,36.0,2019-09-27,6,0.0
312503,389373,0,177.0,4219.0,2019-10-13,9,0.0
312507,4549769,0,43.0,22.0,2019-10-24,1,0.0
312510,846626,1,211.0,579.0,2019-10-26,2,1.1811590950431478e-06
312515,252899,0,64.0,595.0,2019-09-29,10,0.0
312529,3595222,0,174.0,7657.0,2019-10-23,2,0.0
312541,4851009,0,17.0,6603.0,2019-10-27,1,0.0
312542,807225,0,7.0,272.0,2019-10-27,8,0.0
312560,4803327,0,92.0,4254.0,2019-10-18,1,0.0
312580,2672304,0,261.0,22.0,2019-10-25,2,0.0
312581,5029869,0,178.0,9831.0,2019-10-18,1,0.0
312589,1414844,0,169.0,225.0,2019-10-07,6,0.0
312597,3770639,0,159.0,217.0,2019-10-17,2,0.0
312607,65084,0,2.0,270.0,2019-10-23,11,0.0
312616,4474975,0,26.0,245.0,2019-10-27,1,0.0
312619,1890126,0,1.0,7201.0,2019-10-26,1,0.0
312625,1592406,0,223.0,7319.0,2019-10-20,5,0.0
312627,4015737,0,15.0,1060.0,2019-10-26,1,0.0
312632,2073931,0,38.0,10809.0,2019-10-07,2,0.0
312644,71188,0,239.0,468.0,2019-10-14,5,0.0
312649,440312,0,28.0,1502.0,2019-10-11,2,0.0
312651,436027,0,217.0,490.0,2019-10-25,6,0.0
312654,2361389,0,20.0,1178.0,2019-09-23,6,0.0
312655,519848,0,159.0,68.0,2019-10-26,5,0.0
312659,5037035,0,4.0,54600.0,2019-10-21,1,0.0
312668,1047225,0,95.0,143.0,2019-10-16,5,0.0
312674,1821562,0,120.0,10633.0,2019-10-16,2,0.0
312688,58349,0,22.0,54601.0,2019-10-27,1,0.0
312692,3267838,0,122.0,987.0,2019-10-14,2,0.0
312698,191846,0,89.0,12.0,2019-10-17,29,0.0
312702,3722221,0,44.0,22.0,2019-10-27,1,0.0
312710,825931,0,20.0,298.0,2019-10-21,5,0.0
312732,5742986,0,55.0,796.0,2019-10-26,1,0.0
312733,1283228,0,44.0,68.0,2019-10-26,1,0.0
312735,2868862,0,140.0,6613.0,2019-10-21,2,0.0
312736,5205021,0,25.0,1522.0,2019-10-01,1,0.0
312737,138624,0,14.0,2873.0,2019-10-24,111,0.0
312743,2717,0,33.0,2492.0,2019-10-26,637,0.0
312746,765080,0,194.0,4412.0,2019-10-02,2,0.0
312761,1624423,0,192.0,5645.0,2019-10-23,7,0.0
312773,1657644,0,45.0,5747.0,2019-10-23,2,0.0
312775,3455682,0,228.0,2240.0,2019-10-26,1,0.0
312787,77509,0,154.0,4688.0,2019-10-03,19,0.0
312790,589429,0,173.0,284.0,2019-10-09,3,0.0
312794,4584937,0,14.0,249.0,2019-10-04,1,0.0
312796,1831270,0,125.0,284.0,2019-10-11,5,0.0
312808,346729,0,35.0,419.0,2019-10-20,8,0.0
312811,509805,0,53.0,116.0,2019-10-26,1,0.0
312839,1907227,0,79.0,529.0,2019-10-26,1,0.0
312848,277150,0,3.0,868.0,2019-10-02,10,0.0
312854,73086,0,50.0,452.0,2019-10-23,26,0.0
312863,25595,0,125.0,220.0,2019-10-27,1,0.0
312872,4011758,0,177.0,8447.0,2019-10-27,1,0.0
312882,4784023,0,169.0,14847.0,2019-10-26,1,0.0
312884,4096694,0,118.0,25.0,2019-10-24,1,0.0
312892,4516906,0,122.0,4781.0,2019-10-27,1,0.0
312901,89373,0,105.0,9803.0,2019-10-25,3,0.0
312903,319433,0,334.0,603.0,2019-10-25,7,0.0
312907,368209,0,238.0,5799.0,2019-10-24,13,0.0
312924,250597,0,80.0,592.0,2019-10-27,1,0.0
312934,3221212,0,73.0,82.0,2019-10-12,1,0.0
312946,2845695,0,34.0,24327.0,2019-10-26,1,0.0
312959,261420,0,22.0,645.0,2019-10-15,1,0.0
312964,297027,0,65.0,6433.0,2019-10-22,4,0.0
312965,5068408,0,238.0,199.0,2019-10-03,1,0.0
312972,1624109,0,22.0,7391.0,2019-10-03,5,0.0
312976,343195,0,45.0,272.0,2019-10-27,2,0.0
312983,468128,0,346.0,110.0,2019-10-12,3,0.0
312992,1597578,0,140.0,16677.0,2019-10-19,1,0.0
313001,1448108,0,14.0,486.0,2019-10-08,2,0.0
313018,145042,0,32.0,9081.0,2019-10-22,3,0.0
313026,887175,0,33.0,380.0,2019-10-04,1,0.0
313029,1133006,0,10.0,35039.0,2019-10-26,1,0.0
313032,5851703,0,30.0,68.0,2019-10-27,1,0.0
313033,97481,0,135.0,749.0,2019-10-01,7,0.0
313040,3720966,0,156.0,110.0,2019-10-27,1,0.0
313045,1328828,0,85.0,4378.0,2019-09-30,2,0.0
313055,115360,0,160.0,52109.0,2019-10-01,2,0.0
313065,5130401,0,4.0,14725.0,2019-09-29,1,0.0
313072,2537095,0,73.0,6977.0,2019-10-26,1,0.0
313075,3519874,0,194.0,22.0,2019-10-26,1,0.0
313086,262929,0,32.0,570.0,2019-10-08,26,0.0
313090,5311500,0,59.0,5062.0,2019-10-18,1,0.0
313095,4589034,0,113.0,294.0,2019-10-03,1,0.0
313099,248186,0,320.0,622.0,2019-10-12,1,0.0
313101,1609231,0,11.0,628.0,2019-10-08,4,0.0
313123,1844137,0,17.0,1132.0,2019-10-16,1,0.0
313129,1543973,0,20.0,835.0,2019-09-28,1,0.0
313131,1178035,0,227.0,1262.0,2019-10-24,4,0.0
313136,2306532,0,344.0,595.0,2019-10-23,3,0.0
313144,5765425,0,171.0,54606.0,2019-10-23,1,0.0
313145,3108052,0,104.0,1271.0,2019-10-10,4,0.0
313146,3700041,0,32.0,2934.0,2019-10-12,1,0.0
313147,1886371,0,53.0,297.0,2019-10-27,1,0.0
313168,1325875,0,147.0,3039.0,2019-09-30,3,0.0
313175,141817,0,9.0,25.0,2019-10-20,13,0.0
313181,516423,0,52.0,2245.0,2019-10-07,6,0.0
313188,74135,0,266.0,518.0,2019-10-11,2,0.0
313199,232302,0,135.0,5134.0,2019-10-21,14,0.0
313207,995111,0,186.0,1100.0,2019-10-07,4,0.0
313209,575607,0,185.0,62.0,2019-10-08,5,0.0
313214,142045,0,106.0,24606.0,2019-10-27,1,0.0
313219,5495468,1,105.0,25.0,2019-10-04,1,1.8196812355198866e-07
313221,4348014,0,301.0,1101.0,2019-10-27,1,0.0
313229,655947,0,275.0,110.0,2019-10-11,3,0.0
313233,728858,0,331.0,25.0,2019-10-25,4,0.0
313238,464824,0,6.0,133.0,2019-10-21,1,0.0
313239,145142,0,54.0,3203.0,2019-10-22,13,0.0
313261,5261046,0,267.0,33.0,2019-09-28,1,0.0
313269,4749551,0,44.0,718.0,2019-10-25,1,0.0
313270,3830752,0,28.0,468.0,2019-10-12,1,0.0
313273,189425,0,34.0,15209.0,2019-10-24,15,0.0
313279,3283414,0,22.0,2165.0,2019-10-22,1,0.0
313281,2754441,0,52.0,1508.0,2019-10-15,1,0.0
313296,874730,0,8.0,3196.0,2019-10-10,8,0.0
313299,977871,0,41.0,21467.0,2019-10-21,2,0.0
313300,911111,0,19.0,16962.0,2019-10-08,4,0.0
313301,26215,0,19.0,15993.0,2019-10-20,2,0.0
313305,1114385,0,48.0,329.0,2019-10-08,3,0.0
313306,3308234,0,171.0,2598.0,2019-10-22,2,0.0
313313,4340798,0,134.0,1340.0,2019-10-20,1,0.0
313317,1727130,0,38.0,298.0,2019-10-19,2,0.0
313320,210602,0,10.0,29.0,2019-09-27,8,0.0
313322,5537930,0,173.0,490.0,2019-10-26,1,0.0
313323,5149528,0,164.0,33.0,2019-10-27,1,0.0
313335,427091,0,39.0,226.0,2019-10-06,3,0.0
313336,3747605,0,7.0,835.0,2019-10-25,2,0.0
313337,256679,0,288.0,57.0,2019-10-27,1,0.0
313346,732803,0,85.0,12.0,2019-10-09,3,0.0
313352,1507452,0,12.0,633.0,2019-10-18,2,0.0
313353,1825641,0,85.0,3695.0,2019-10-23,12,0.0
313392,639466,0,198.0,1283.0,2019-10-26,1,0.0
313403,2285093,0,0.0,33.0,2019-10-26,1,0.0
313415,434724,0,254.0,12165.0,2019-10-23,6,0.0
313425,4257490,0,217.0,12826.0,2019-10-26,1,0.0
313427,5852160,0,4.0,31750.0,2019-10-17,1,0.0
313436,3027297,0,20.0,284.0,2019-10-17,2,0.0
313442,359011,0,4.0,14696.0,2019-10-25,7,0.0
313451,782364,0,64.0,2889.0,2019-10-14,3,0.0
313452,4162907,0,42.0,1541.0,2019-10-14,3,0.0
313453,355483,0,39.0,4940.0,2019-10-26,1,0.0
313457,116785,0,22.0,115.0,2019-10-23,15,0.0
313470,2616583,0,1.0,21244.0,2019-10-18,1,0.0
313471,2034583,0,32.0,251.0,2019-10-25,1,0.0
313475,2577538,0,76.0,3268.0,2019-10-27,1,0.0
313477,2999901,0,44.0,68.0,2019-10-27,1,0.0
313478,456635,0,144.0,68.0,2019-10-26,1,0.0
313480,3432069,0,44.0,105.0,2019-10-26,1,0.0
313485,4746710,0,68.0,16815.0,2019-10-26,1,0.0
313496,444033,0,144.0,11665.0,2019-10-20,11,0.0
313500,1141773,0,74.0,17110.0,2019-10-17,4,0.0
313504,1181485,0,89.0,3551.0,2019-10-08,3,0.0
313506,5374969,0,55.0,32305.0,2019-10-27,1,0.0
313515,840024,0,151.0,2782.0,2019-10-25,1,0.0
313518,3481686,0,42.0,740.0,2019-10-17,2,0.0
313529,3816660,0,25.0,8954.0,2019-10-25,2,0.0
313549,44914,0,78.0,431.0,2019-10-25,5,0.0
313559,207466,0,13.0,29.0,2019-10-26,1,0.0
313567,1879610,0,247.0,22.0,2019-10-23,2,0.0
313570,2746322,0,4.0,206.0,2019-10-02,1,0.0
313572,318106,0,23.0,20828.0,2019-10-25,5,0.0
313574,918332,0,47.0,13265.0,2019-10-27,2,0.0
313577,5199588,0,19.0,2440.0,2019-10-10,1,0.0
313584,444336,0,153.0,249.0,2019-10-26,1,0.0
313592,884175,0,186.0,54608.0,2019-10-05,1,0.0
313593,3499962,0,159.0,3259.0,2019-10-04,1,0.0
313604,2651664,0,6.0,2032.0,2019-10-17,2,0.0
313618,4652467,0,85.0,43.0,2019-09-30,1,0.0
313619,253267,0,74.0,933.0,2019-10-18,2,0.0
313624,4719644,0,105.0,14404.0,2019-10-17,1,0.0
313635,657751,0,52.0,12547.0,2019-10-24,3,0.0
313653,3437,0,160.0,14746.0,2019-10-02,6,0.0
313660,328019,0,23.0,1283.0,2019-10-08,3,0.0
313663,2173236,0,60.0,953.0,2019-10-01,2,0.0
313671,4141920,0,137.0,874.0,2019-10-23,4,0.0
313690,1825803,0,32.0,1101.0,2019-10-19,1,0.0
313695,595710,0,49.0,13426.0,2019-10-13,9,0.0
313703,4922964,0,1.0,1233.0,2019-10-18,1,0.0
313713,4889219,0,78.0,272.0,2019-10-24,1,0.0
313730,1523341,0,1.0,2258.0,2019-10-08,4,0.0
313731,413843,0,26.0,13860.0,2019-10-21,7,0.0
313732,729419,0,92.0,25455.0,2019-10-20,7,0.0
313733,4460201,0,129.0,803.0,2019-10-26,1,0.0
313734,1725755,0,85.0,5252.0,2019-10-03,2,0.0
313744,290077,0,149.0,104.0,2019-10-22,18,0.0
313752,850897,0,165.0,16076.0,2019-10-27,2,0.0
313755,3773481,0,148.0,4932.0,2019-10-26,1,0.0
313760,380939,0,84.0,33.0,2019-10-24,4,0.0
313766,14247,0,41.0,5509.0,2019-10-19,16,0.0
313768,1293093,0,202.0,835.0,2019-09-27,2,0.0
313773,3186157,0,216.0,58.0,2019-10-18,1,0.0
313780,3814040,0,84.0,110.0,2019-10-18,2,0.0
313791,4870321,0,33.0,68.0,2019-10-27,1,0.0
313795,4427819,0,228.0,2944.0,2019-10-26,1,0.0
313808,3554819,0,69.0,7669.0,2019-10-18,1,0.0
313812,389838,0,213.0,32804.0,2019-10-25,21,0.0
313817,237191,0,154.0,1097.0,2019-10-20,3,0.0
313819,1548818,0,6.0,388.0,2019-10-23,4,0.0
313826,366608,0,0.0,1864.0,2019-10-10,3,0.0
313834,2011217,0,33.0,93.0,2019-10-26,1,0.0
313845,2947365,0,17.0,63.0,2019-10-26,1,0.0
313851,958005,0,205.0,1006.0,2019-10-23,3,0.0
313857,802591,0,306.0,124.0,2019-10-16,3,0.0
313859,3623549,0,108.0,562.0,2019-10-19,2,0.0
313860,1000144,0,1.0,57.0,2019-10-23,8,0.0
313864,1287581,0,48.0,331.0,2019-10-24,4,0.0
313885,123417,0,31.0,10948.0,2019-10-23,6,0.0
313892,2962629,0,39.0,1841.0,2019-10-18,1,0.0
313897,64209,0,1.0,237.0,2019-10-15,8,0.0
313907,3796368,0,137.0,1348.0,2019-10-10,1,0.0
313909,3525795,0,55.0,280.0,2019-10-26,1,0.0
313914,1585113,1,129.0,1089.0,2019-10-12,1,6.308698496574062e-07
313918,250559,0,33.0,133.0,2019-10-09,2,0.0
313924,523076,0,9.0,13989.0,2019-10-25,7,0.0
313929,101344,0,19.0,12698.0,2019-10-26,35,0.0
313930,3192825,0,80.0,1169.0,2019-10-23,2,0.0
313934,638553,0,30.0,10792.0,2019-10-20,1,0.0
313944,716124,0,116.0,15669.0,2019-10-24,7,0.0
313955,672681,0,186.0,610.0,2019-10-02,2,0.0
313968,10769,0,252.0,1884.0,2019-10-23,18,0.0
313978,3444018,0,179.0,37633.0,2019-10-26,1,0.0
313979,5717468,1,245.0,27971.0,2019-10-27,1,1.7490259674387334e-07
313980,246008,0,155.0,537.0,2019-10-19,43,0.0
313984,2127605,0,42.0,2693.0,2019-10-05,1,0.0
313985,1038410,0,42.0,4053.0,2019-10-24,2,0.0
313991,3655235,0,50.0,110.0,2019-10-27,1,0.0
313994,3598758,0,4.0,25.0,2019-10-26,1,0.0
313996,712865,0,183.0,2953.0,2019-10-07,18,0.0
314011,150298,0,27.0,1575.0,2019-10-15,32,0.0
314013,2291422,0,13.0,220.0,2019-10-26,1,0.0
314021,840530,0,49.0,422.0,2019-10-25,1,0.0
314029,1458808,0,20.0,2303.0,2019-10-19,2,0.0
314036,1968199,0,33.0,5981.0,2019-10-21,1,0.0
314053,5780764,0,266.0,31506.0,2019-10-26,1,0.0
314055,4980609,0,59.0,668.0,2019-10-15,1,0.0
314058,1282914,0,154.0,2312.0,2019-10-13,3,0.0
314060,71149,0,4.0,46.0,2019-10-23,11,0.0
314075,1885294,0,73.0,498.0,2019-10-04,1,0.0
314076,2511984,0,85.0,20930.0,2019-10-01,2,0.0
314085,1579734,0,155.0,2637.0,2019-10-24,1,0.0
314086,124802,0,224.0,272.0,2019-10-25,7,0.0
314087,1593707,0,13.0,2585.0,2019-10-18,2,0.0
314089,3078776,0,204.0,111.0,2019-10-22,4,0.0
314090,136217,0,229.0,12080.0,2019-10-18,1,0.0
314092,344737,0,22.0,4638.0,2019-10-03,6,0.0
314096,1880205,0,20.0,11237.0,2019-10-26,1,0.0
314101,990167,0,57.0,57.0,2019-10-07,5,0.0
314118,625337,0,206.0,35.0,2019-10-13,2,0.0
314122,3453181,0,33.0,2496.0,2019-10-11,1,0.0
314125,1842903,0,122.0,2998.0,2019-10-01,1,0.0
314134,1024190,0,237.0,1152.0,2019-10-19,9,0.0
314139,3669714,0,80.0,796.0,2019-10-27,1,0.0
314144,52155,0,10.0,779.0,2019-10-07,26,0.0
314145,3659640,0,22.0,550.0,2019-10-16,2,0.0
314148,1669706,0,85.0,552.0,2019-10-12,2,0.0
314154,2892704,0,44.0,1182.0,2019-10-19,5,0.0
314155,922718,0,30.0,284.0,2019-10-22,6,0.0
314157,126882,0,130.0,7080.0,2019-10-15,3,0.0
314163,2390227,0,59.0,110.0,2019-10-27,1,0.0
314172,953691,0,32.0,2205.0,2019-10-23,4,0.0
314174,5159015,0,280.0,5682.0,2019-10-26,1,0.0
314183,3551916,0,144.0,6462.0,2019-10-25,1,0.0
314185,1646389,0,31.0,238.0,2019-10-02,13,0.0
314194,4190303,0,160.0,7827.0,2019-10-09,2,0.0
314204,641086,0,20.0,3629.0,2019-10-19,4,0.0
314205,401388,0,23.0,18326.0,2019-10-20,3,0.0
314214,804856,0,242.0,135.0,2019-10-21,4,0.0
314215,228835,0,21.0,5062.0,2019-10-24,3,0.0
314222,972979,0,102.0,5371.0,2019-10-25,2,0.0
314226,4556130,0,35.0,4916.0,2019-10-26,1,0.0
314236,394708,0,15.0,32998.0,2019-10-26,4,0.0
314239,25850,0,193.0,2940.0,2019-10-26,1,0.0
314240,5796150,0,22.0,20252.0,2019-10-09,1,0.0
314250,500634,0,261.0,2407.0,2019-10-12,14,0.0
314251,302436,0,74.0,1466.0,2019-09-29,6,0.0
314268,858100,0,162.0,562.0,2019-10-23,1,0.0
314278,3863382,0,134.0,25.0,2019-10-26,1,0.0
314283,220263,0,152.0,22.0,2019-10-22,5,0.0
314285,2228991,0,63.0,22.0,2019-10-26,1,0.0
314301,765157,0,42.0,1114.0,2019-10-23,3,0.0
314308,985122,0,76.0,25.0,2019-10-22,3,0.0
314321,1986422,0,243.0,4865.0,2019-10-24,2,0.0
314331,3616877,0,82.0,22.0,2019-10-26,1,0.0
314332,5267402,0,170.0,3967.0,2019-10-27,1,0.0
314340,4379295,0,101.0,217.0,2019-10-26,1,0.0
314344,3826594,0,4.0,93.0,2019-10-27,1,0.0
314347,1048034,0,56.0,42970.0,2019-10-13,2,0.0
314350,719234,0,78.0,3434.0,2019-10-05,8,0.0
314353,1782329,0,36.0,30.0,2019-10-16,3,0.0
314358,5404582,0,15.0,82.0,2019-10-11,1,0.0
314362,2960054,0,34.0,595.0,2019-10-26,1,0.0
314366,147821,0,33.0,110.0,2019-10-16,5,0.0
314367,142354,0,140.0,3037.0,2019-10-13,2,0.0
314368,5525890,0,105.0,468.0,2019-10-09,1,0.0
314375,2325258,0,45.0,5906.0,2019-10-27,1,0.0
314376,104439,0,31.0,2637.0,2019-10-01,10,0.0
314380,420167,0,80.0,3463.0,2019-10-12,3,0.0
314385,875039,0,287.0,804.0,2019-09-29,4,0.0
314389,669159,0,39.0,18862.0,2019-10-14,9,0.0
314390,2622185,0,31.0,1569.0,2019-10-18,3,0.0
314396,2358785,0,4.0,2203.0,2019-10-10,1,0.0
314411,944099,1,302.0,5906.0,2019-10-26,1,1.0592109513938686e-06
314425,2063783,0,140.0,4451.0,2019-10-16,5,0.0
314436,577181,0,177.0,2349.0,2019-10-13,2,0.0
314437,2370349,0,101.0,10457.0,2019-10-26,1,0.0
314446,3414787,0,42.0,8165.0,2019-10-11,1,0.0
314448,3375258,0,261.0,11728.0,2019-10-27,1,0.0
314451,329894,0,96.0,6939.0,2019-10-25,5,0.0
314465,2888836,0,13.0,8993.0,2019-10-26,1,0.0
314466,1899040,0,164.0,105.0,2019-10-27,1,0.0
314478,1310707,0,286.0,53.0,2019-10-12,6,0.0
314480,3018311,0,52.0,13067.0,2019-10-14,2,0.0
314491,1431496,0,32.0,1488.0,2019-10-27,1,0.0
314492,1185237,0,15.0,12452.0,2019-10-19,8,0.0
314497,2405636,0,237.0,5020.0,2019-10-18,3,0.0
314498,5633659,0,284.0,22.0,2019-10-27,1,0.0
314521,2021056,0,267.0,242.0,2019-10-24,1,0.0
314527,1165239,0,7.0,36960.0,2019-10-26,1,0.0
314530,491190,0,58.0,219.0,2019-10-25,13,0.0
314532,3226248,0,39.0,740.0,2019-10-27,2,0.0
314534,477204,0,32.0,19124.0,2019-10-07,10,0.0
314552,5727474,0,20.0,4526.0,2019-10-25,1,0.0
314556,706929,0,12.0,307.0,2019-10-27,1,0.0
314563,2177571,0,61.0,22.0,2019-10-27,1,0.0
314567,1469345,0,45.0,3575.0,2019-10-23,3,0.0
314571,2165316,0,22.0,8951.0,2019-10-16,1,0.0
314575,3502355,0,63.0,2823.0,2019-10-27,1,0.0
314581,622546,0,161.0,280.0,2019-10-16,6,0.0
314582,2174361,0,42.0,14730.0,2019-10-01,1,0.0
314585,3406514,0,211.0,57.0,2019-10-26,1,0.0
314596,3175575,0,96.0,556.0,2019-10-26,1,0.0
314598,5120611,0,312.0,2219.0,2019-10-08,1,0.0
314602,5653520,0,30.0,726.0,2019-10-05,1,0.0
314612,532540,0,133.0,1091.0,2019-10-26,8,0.0
314615,3808609,0,66.0,22539.0,2019-10-21,1,0.0
314625,549819,0,5.0,25.0,2019-10-17,1,0.0
314633,3158315,0,257.0,3890.0,2019-10-23,3,0.0
314635,5773816,0,7.0,930.0,2019-10-25,1,0.0
314638,1331873,0,125.0,24074.0,2019-10-27,1,0.0
314641,776352,0,18.0,2601.0,2019-10-04,16,0.0
314650,4694528,0,33.0,491.0,2019-10-27,1,0.0
314664,187321,0,4.0,456.0,2019-10-18,24,0.0
314665,1753806,0,146.0,63.0,2019-10-26,1,0.0
314668,1427303,0,113.0,262.0,2019-09-30,4,0.0
314676,879153,0,58.0,29054.0,2019-10-17,1,0.0
314686,1424816,0,169.0,3043.0,2019-10-23,2,0.0
314690,16267,0,223.0,93.0,2019-10-20,303,0.0
